record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count
4804.0,2023-01-04 08:00:00,4.0,Tagore Town,25.4675,81.8867,203.0,26.45,120.0,76.0,6.0,38.0,Clear,Wednesday,0.0,,3.95,124.0,22.0,15.0,42.0
8522.0,2023-01-06 22:00:00,2.0,Katra,25.455,81.8463,110.0,23.86,120.0,55.0,4.0,61.0,Heavy Rain,Friday,0.0,,2.41,62.0,,13.0,22.0
2510.0,2023-01-02 17:40:00,10.0,Minto Park,25.4352,81.882,174.0,28.06,120.0,84.0,3.0,33.0,Clear,Monday,0.0,,3.33,106.0,21.0,8.0,39.0
3360.0,2023-01-03 07:50:00,10.0,Minto Park,25.4352,81.882,159.0,30.77,120.0,79.0,6.0,35.0,Clear,Tuesday,0.0,,2.81,107.0,15.0,8.0,29.0
4166.0,2023-01-03 21:20:00,6.0,Allahabad Junction,25.4358,81.8307,150.0,31.41,120.0,65.0,4.0,51.0,Clear,Tuesday,0.0,,3.35,83.0,21.0,,32.0
5688.0,2023-01-04 22:40:00,8.0,Jhunsi,25.4326,81.9061,114.0,33.86,120.0,60.0,5.0,55.0,Clear,Wednesday,0.0,,2.32,70.0,9.0,16.0,19.0
4278.0,2023-01-03 23:10:00,8.0,Jhunsi,25.4326,81.9061,110.0,30.12,120.0,60.0,4.0,56.0,Clear,Tuesday,0.0,,2.65,58.0,18.0,11.0,23.0
3212.0,2023-01-03 05:30:00,2.0,Katra,25.455,81.8463,83.0,38.39,120.0,57.0,4.0,59.0,Clear,Tuesday,0.0,,1.5,50.0,8.0,5.0,20.0
7444.0,2023-01-06 04:00:00,4.0,Tagore Town,25.4675,81.8867,107.0,29.3,120.0,58.0,2.0,60.0,Light Rain,Friday,0.0,Local Market Fair,2.13,71.0,12.0,8.0,16.0
5476.0,2023-01-04 19:10:00,6.0,Allahabad Junction,25.4358,81.8307,136.0,32.89,120.0,55.0,4.0,61.0,Clear,Wednesday,0.0,,2.72,81.0,14.0,13.0,28.0
2948.0,2023-01-03 01:00:00,8.0,Jhunsi,25.4326,81.9061,117.0,28.58,120.0,60.0,5.0,55.0,Light Rain,Tuesday,0.0,,2.52,74.0,14.0,12.0,17.0
2348.0,2023-01-02 15:00:00,8.0,Jhunsi,25.4326,81.9061,97.0,35.15,120.0,55.0,7.0,58.0,Clear,Monday,0.0,,1.78,64.0,10.0,5.0,18.0
4852.0,2023-01-04 08:50:00,2.0,Katra,25.455,81.8463,195.0,26.58,120.0,76.0,4.0,40.0,Clear,Wednesday,0.0,,4.07,113.0,20.0,23.0,39.0
7313.0,2023-01-06 01:50:00,3.0,Chowk,25.4314,81.8437,119.0,33.63,120.0,66.0,5.0,49.0,Clear,Friday,0.0,Local Market Fair,2.68,70.0,17.0,11.0,21.0
6967.0,2023-01-05 20:00:00,7.0,Phaphamau,25.4945,,128.0,29.86,120.0,65.0,5.0,50.0,Heatwave,Thursday,1.0,,2.15,83.0,7.0,12.0,26.0
7057.0,2023-01-05 21:30:00,7.0,Phaphamau,25.4945,81.8686,45.0,41.01,120.0,53.0,5.0,62.0,Clear,Thursday,1.0,,1.12,22.0,7.0,6.0,10.0
5268.0,2023-01-04 15:40:00,8.0,Jhunsi,25.4326,81.9061,88.0,35.64,120.0,57.0,5.0,58.0,Clear,Wednesday,0.0,,1.93,52.0,10.0,11.0,15.0
3076.0,2023-01-03 03:10:00,6.0,Allahabad Junction,25.4358,81.8307,75.0,38.71,120.0,65.0,6.0,49.0,Clear,Tuesday,0.0,,1.66,36.0,8.0,11.0,20.0
2865.0,2023-01-02 23:40:00,5.0,Naini Bridge,25.4088,81.8592,119.0,30.42,120.0,59.0,4.0,57.0,Clear,Monday,0.0,,2.3,73.0,10.0,13.0,23.0
1073.0,2023-01-01 17:50:00,3.0,Chowk,25.4314,81.8437,71.0,38.62,120.0,56.0,3.0,61.0,Clear,Sunday,1.0,,1.44,38.0,7.0,8.0,18.0
5844.0,2023-01-05 01:20:00,4.0,Tagore Town,25.4675,81.8867,61.0,37.77,120.0,57.0,4.0,59.0,Cold Wave,Thursday,1.0,,1.19,36.0,7.0,4.0,14.0
333.0,2023-01-01 05:30:00,3.0,Chowk,25.4314,81.8437,43.0,46.74,120.0,62.0,5.0,53.0,Clear,Sunday,1.0,,0.98,25.0,5.0,6.0,7.0
9676.0,2023-01-07 17:10:00,6.0,Allahabad Junction,25.4358,81.8307,154.0,30.23,120.0,78.0,4.0,38.0,Clear,Saturday,0.0,,3.34,87.0,16.0,21.0,30.0
9407.0,2023-01-07 12:40:00,7.0,Phaphamau,25.4945,81.8686,81.0,39.97,120.0,61.0,4.0,55.0,Clear,Saturday,0.0,,1.38,54.0,5.0,7.0,15.0
3400.0,2023-01-03 08:30:00,10.0,Minto Park,25.4352,81.882,234.0,20.03,120.0,73.0,4.0,43.0,Light Rain,Tuesday,0.0,,4.86,130.0,21.0,32.0,51.0
1197.0,2023-01-01 19:50:00,7.0,Phaphamau,25.4945,81.8686,103.0,31.76,120.0,60.0,5.0,55.0,Clear,Sunday,1.0,,2.2,54.0,11.0,13.0,25.0
9508.0,2023-01-07 14:20:00,8.0,Jhunsi,25.4326,81.9061,82.0,34.1,120.0,68.0,5.0,47.0,Clear,,0.0,,1.57,46.0,8.0,7.0,21.0
1414.0,2023-01-01 23:30:00,4.0,Tagore Town,25.4675,81.8867,53.0,42.75,120.0,65.0,4.0,51.0,Clear,Sunday,1.0,,0.99,33.0,5.0,4.0,11.0
3822.0,2023-01-03 15:40:00,2.0,Katra,25.455,81.8463,75.0,40.65,120.0,63.0,6.0,51.0,Clear,Tuesday,0.0,,1.44,41.0,7.0,7.0,20.0
138.0,2023-01-01 02:10:00,8.0,Jhunsi,25.4326,,37.0,48.4,120.0,51.0,5.0,64.0,Clear,Sunday,1.0,,0.94,23.0,7.0,3.0,4.0
26.0,2023-01-01 00:20:00,6.0,Allahabad Junction,25.4358,81.8307,48.0,45.16,120.0,66.0,4.0,50.0,Clear,Sunday,1.0,,0.85,29.0,3.0,5.0,11.0
2230.0,2023-01-02 13:00:00,10.0,Minto Park,25.4352,81.882,81.0,38.0,120.0,50.0,3.0,67.0,Clear,Monday,0.0,,1.36,49.0,5.0,7.0,20.0
599.0,2023-01-01 09:50:00,9.0,MNNIT Gate,25.492,81.8639,88.0,36.62,120.0,53.0,3.0,64.0,Clear,Sunday,1.0,,1.64,49.0,7.0,9.0,23.0
9957.0,2023-01-07 21:50:00,7.0,Phaphamau,25.4945,81.8686,56.0,39.79,120.0,71.0,3.0,46.0,Clear,Saturday,0.0,,0.93,39.0,3.0,5.0,9.0
7378.0,2023-01-06 02:50:00,8.0,Jhunsi,25.4326,81.9061,77.0,31.46,120.0,,4.0,60.0,Fog,Friday,0.0,,1.62,48.0,8.0,9.0,12.0
6479.0,2023-01-05 11:50:00,9.0,MNNIT Gate,25.492,81.8639,99.0,35.21,,63.0,4.0,53.0,Clear,Thursday,1.0,,1.9,61.0,8.0,11.0,19.0
1164.0,,4.0,Tagore Town,25.4675,81.8867,86.0,34.63,,66.0,4.0,50.0,Light Rain,Sunday,1.0,,1.52,60.0,7.0,6.0,13.0
4903.0,2023-01-04 09:40:00,3.0,Chowk,25.4314,81.8437,177.0,27.57,120.0,82.0,3.0,35.0,Clear,Wednesday,0.0,,3.31,112.0,17.0,13.0,35.0
6660.0,2023-01-05 14:50:00,10.0,Minto Park,25.4352,81.882,56.0,44.09,120.0,54.0,5.0,61.0,Clear,Thursday,1.0,,0.94,40.0,3.0,5.0,8.0
4475.0,2023-01-04 02:30:00,5.0,Naini Bridge,25.4088,81.8592,87.0,34.94,120.0,55.0,4.0,61.0,Clear,Wednesday,0.0,,1.44,54.0,4.0,9.0,20.0
271.0,2023-01-01 04:30:00,1.0,Civil Lines,25.4486,81.8333,56.0,45.52,120.0,56.0,4.0,60.0,Clear,Sunday,1.0,New Year Celebration,1.14,34.0,5.0,7.0,10.0
2870.0,2023-01-02 23:40:00,10.0,Minto Park,25.4352,81.882,148.0,30.26,120.0,66.0,4.0,50.0,Clear,Monday,0.0,,2.82,85.0,14.0,13.0,36.0
5634.0,2023-01-04 21:50:00,4.0,Tagore Town,25.4675,81.8867,68.0,36.8,,57.0,8.0,55.0,Clear,Wednesday,0.0,,1.2,47.0,4.0,7.0,10.0
2913.0,2023-01-03 00:30:00,3.0,Chowk,25.4314,81.8437,99.0,34.32,120.0,60.0,6.0,54.0,Clear,Tuesday,0.0,,2.19,60.0,11.0,13.0,15.0
6434.0,2023-01-05 11:10:00,4.0,Tagore Town,25.4675,81.8867,66.0,39.07,120.0,53.0,5.0,62.0,Clear,Thursday,1.0,,1.16,30.0,5.0,6.0,25.0
728.0,2023-01-01 12:00:00,8.0,Jhunsi,25.4326,81.9061,53.0,42.9,120.0,65.0,5.0,50.0,Clear,Sunday,1.0,,0.95,34.0,5.0,3.0,11.0
4654.0,2023-01-04 05:30:00,4.0,Tagore Town,25.4675,81.8867,95.0,33.96,120.0,59.0,5.0,56.0,Heatwave,Wednesday,0.0,,1.75,64.0,8.0,8.0,15.0
8122.0,2023-01-06 15:20:00,2.0,Katra,25.455,81.8463,86.0,38.33,120.0,65.0,4.0,51.0,Clear,Friday,0.0,,1.83,,10.0,9.0,15.0
6313.0,2023-01-05 09:10:00,3.0,Chowk,25.4314,81.8437,93.0,31.53,120.0,62.0,5.0,53.0,Heatwave,Thursday,1.0,,1.91,59.0,12.0,6.0,16.0
8676.0,2023-01-07 00:30:00,6.0,Allahabad Junction,25.4358,81.8307,75.0,35.82,120.0,60.0,5.0,55.0,Clear,Saturday,0.0,,1.63,37.0,10.0,7.0,21.0
6449.0,2023-01-05 11:20:00,9.0,MNNIT Gate,25.492,81.8639,34.0,47.42,120.0,59.0,4.0,57.0,Clear,Thursday,1.0,,0.73,21.0,5.0,2.0,6.0
5299.0,2023-01-04 16:10:00,9.0,MNNIT Gate,25.492,81.8639,129.0,34.17,120.0,71.0,4.0,45.0,Clear,Wednesday,0.0,,2.84,78.0,16.0,14.0,21.0
8060.0,2023-01-06 14:10:00,10.0,Minto Park,25.4352,81.882,118.0,28.55,120.0,62.0,4.0,54.0,Light Rain,Friday,0.0,,2.68,70.0,14.0,16.0,18.0
530.0,2023-01-01 08:40:00,10.0,Minto Park,25.4352,81.882,65.0,40.12,120.0,61.0,4.0,55.0,Clear,Sunday,1.0,,1.38,44.0,6.0,9.0,6.0
511.0,2023-01-01 08:30:00,1.0,Civil Lines,25.4486,,197.0,26.85,120.0,72.0,6.0,42.0,Clear,Sunday,1.0,New Year Celebration,4.33,120.0,,22.0,31.0
51.0,2023-01-01 00:50:00,1.0,Civil Lines,25.4486,81.8333,56.0,41.82,120.0,55.0,4.0,61.0,Clear,Sunday,1.0,New Year Celebration,1.38,32.0,8.0,8.0,8.0
4306.0,2023-01-03 23:40:00,6.0,Allahabad Junction,25.4358,,80.0,33.78,120.0,51.0,4.0,65.0,Light Rain,Tuesday,0.0,,1.53,54.0,8.0,6.0,12.0
1348.0,2023-01-01 22:20:00,8.0,Jhunsi,25.4326,81.9061,76.0,39.74,120.0,63.0,2.0,55.0,,Sunday,1.0,,1.89,40.0,13.0,8.0,15.0
1868.0,2023-01-02 07:00:00,8.0,Jhunsi,25.4326,81.9061,162.0,30.04,120.0,76.0,7.0,37.0,Clear,Monday,0.0,,3.46,95.0,21.0,14.0,32.0
8654.0,2023-01-07 00:10:00,4.0,Tagore Town,25.4675,81.8867,99.0,35.43,120.0,63.0,4.0,53.0,Clear,Saturday,0.0,,1.84,62.0,9.0,8.0,20.0
6711.0,2023-01-05 15:50:00,1.0,Civil Lines,25.4486,81.8333,60.0,38.66,120.0,58.0,6.0,56.0,Heatwave,Thursday,1.0,,1.26,39.0,8.0,4.0,9.0
5793.0,2023-01-05 00:30:00,3.0,Chowk,25.4314,81.8437,50.0,46.21,120.0,58.0,4.0,58.0,Clear,Thursday,1.0,,0.83,33.0,3.0,4.0,10.0
9720.0,2023-01-07 17:50:00,10.0,Minto Park,25.4352,81.882,159.0,30.97,120.0,78.0,4.0,38.0,Clear,Saturday,0.0,,3.04,95.0,15.0,14.0,35.0
6648.0,2023-01-05 14:40:00,8.0,Jhunsi,25.4326,81.9061,74.0,36.52,120.0,52.0,4.0,64.0,Clear,Thursday,1.0,,1.54,41.0,8.0,8.0,17.0
243.0,2023-01-01 04:00:00,3.0,Chowk,25.4314,81.8437,45.0,41.51,120.0,66.0,6.0,,Clear,Sunday,1.0,,0.85,27.0,6.0,1.0,11.0
8961.0,2023-01-07 05:20:00,1.0,Civil Lines,25.4486,81.8333,75.0,35.6,120.0,65.0,3.0,52.0,Heatwave,Saturday,0.0,,1.66,43.0,9.0,9.0,14.0
6036.0,2023-01-05 04:30:00,6.0,Allahabad Junction,25.4358,81.8307,87.0,32.33,120.0,55.0,7.0,58.0,Light Rain,Thursday,1.0,,1.42,59.0,6.0,5.0,17.0
2389.0,2023-01-02 15:40:00,9.0,MNNIT Gate,25.492,81.8639,142.0,30.8,120.0,64.0,4.0,52.0,Clear,Monday,0.0,,2.57,85.0,11.0,13.0,33.0
1786.0,2023-01-02 05:40:00,6.0,Allahabad Junction,25.4358,81.8307,134.0,30.73,120.0,56.0,3.0,61.0,Clear,Monday,0.0,,2.49,85.0,15.0,6.0,28.0
7957.0,2023-01-06 12:30:00,7.0,Phaphamau,25.4945,81.8686,106.0,35.62,120.0,57.0,3.0,,Clear,Friday,0.0,,2.31,62.0,12.0,13.0,19.0
4076.0,2023-01-03 19:50:00,6.0,Allahabad Junction,25.4358,81.8307,330.0,23.0,120.0,76.0,5.0,39.0,Clear,Tuesday,0.0,,6.51,215.0,31.0,33.0,51.0
4376.0,2023-01-04 00:50:00,6.0,Allahabad Junction,25.4358,81.8307,146.0,31.53,120.0,64.0,6.0,50.0,Clear,Wednesday,0.0,,3.11,89.0,14.0,20.0,23.0
2220.0,2023-01-02 12:50:00,10.0,Minto Park,25.4352,81.882,88.0,34.13,120.0,61.0,5.0,54.0,Light Rain,Monday,0.0,,1.78,57.0,10.0,7.0,14.0
3467.0,2023-01-03 09:40:00,7.0,Phaphamau,25.4945,81.8686,186.0,24.5,120.0,86.0,4.0,30.0,Light Rain,Tuesday,0.0,,3.76,119.0,18.0,20.0,29.0
9453.0,2023-01-07 13:30:00,3.0,Chowk,25.4314,81.8437,90.0,35.37,120.0,53.0,5.0,62.0,Clear,Saturday,0.0,,1.95,51.0,12.0,8.0,19.0
3809.0,2023-01-03 15:20:00,9.0,MNNIT Gate,25.492,81.8639,132.0,31.59,120.0,66.0,6.0,48.0,Clear,Tuesday,0.0,,2.63,74.0,14.0,12.0,32.0
9502.0,2023-01-07 14:20:00,2.0,Katra,25.455,81.8463,101.0,34.81,120.0,58.0,4.0,58.0,Clear,Saturday,0.0,,1.78,66.0,7.0,9.0,19.0
3873.0,2023-01-03 16:30:00,3.0,Chowk,25.4314,,80.0,35.82,120.0,65.0,3.0,52.0,Clear,Tuesday,0.0,,1.56,50.0,8.0,7.0,15.0
2281.0,2023-01-02 14:00:00,1.0,Civil Lines,25.4486,81.8333,129.0,30.85,120.0,57.0,5.0,58.0,Heatwave,Monday,0.0,,2.36,86.0,13.0,7.0,23.0
6222.0,2023-01-05 07:40:00,2.0,Katra,25.455,81.8463,92.0,38.02,120.0,58.0,5.0,57.0,Clear,Thursday,1.0,,2.28,45.0,15.0,11.0,21.0
2065.0,2023-01-02 10:20:00,5.0,Naini Bridge,25.4088,81.8592,251.0,26.09,120.0,86.0,4.0,30.0,Clear,Monday,0.0,,5.16,149.0,28.0,24.0,50.0
9671.0,2023-01-07 17:10:00,1.0,Civil Lines,25.4486,81.8333,264.0,10.86,120.0,81.0,3.0,36.0,Clear,Saturday,0.0,Roadwork,5.67,151.0,34.0,24.0,55.0
8369.0,2023-01-06 19:20:00,9.0,MNNIT Gate,25.492,81.8639,190.0,,120.0,73.0,4.0,43.0,Clear,Friday,0.0,,3.81,114.0,16.0,24.0,36.0
1700.0,2023-01-02 04:10:00,10.0,Minto Park,25.4352,81.882,144.0,22.46,120.0,50.0,4.0,66.0,Light Rain,Monday,0.0,,2.75,88.0,12.0,15.0,29.0
9555.0,2023-01-07 15:10:00,5.0,Naini Bridge,25.4088,81.8592,71.0,38.34,120.0,51.0,6.0,63.0,Clear,Saturday,0.0,,1.73,35.0,12.0,7.0,17.0
8782.0,2023-01-07 02:20:00,2.0,Katra,25.455,81.8463,72.0,38.57,120.0,63.0,6.0,51.0,Clear,Saturday,0.0,,1.6,42.0,11.0,5.0,14.0
512.0,2023-01-01 08:30:00,2.0,Katra,25.455,81.8463,128.0,28.52,120.0,54.0,5.0,61.0,Clear,Sunday,1.0,New Year Celebration,2.31,83.0,5.0,19.0,21.0
6343.0,2023-01-05 09:40:00,3.0,Chowk,25.4314,81.8437,73.0,37.86,120.0,60.0,2.0,58.0,Clear,Thursday,1.0,,1.81,38.0,11.0,10.0,14.0
4257.0,2023-01-03 22:50:00,7.0,Phaphamau,25.4945,81.8686,68.0,38.33,120.0,62.0,3.0,55.0,Clear,Tuesday,0.0,,1.48,33.0,5.0,13.0,17.0
8424.0,2023-01-06 20:20:00,4.0,Tagore Town,25.4675,81.8867,278.0,21.71,120.0,83.0,4.0,33.0,Clear,Friday,0.0,Local Market Fair,5.74,166.0,26.0,35.0,51.0
9478.0,2023-01-07 13:50:00,8.0,Jhunsi,25.4326,81.9061,23.0,52.58,120.0,55.0,4.0,61.0,Clear,Saturday,0.0,,0.55,11.0,2.0,5.0,5.0
6680.0,2023-01-05 15:10:00,10.0,Minto Park,25.4352,81.882,67.0,40.57,120.0,69.0,4.0,47.0,Clear,Thursday,1.0,,1.1,41.0,6.0,2.0,18.0
8960.0,2023-01-07 05:10:00,10.0,Minto Park,25.4352,81.882,51.0,41.57,120.0,55.0,4.0,61.0,Clear,Saturday,0.0,,0.87,35.0,4.0,3.0,9.0
8157.0,2023-01-06 15:50:00,7.0,Phaphamau,25.4945,81.8686,104.0,34.69,120.0,64.0,5.0,51.0,Clear,Friday,0.0,,1.96,66.0,10.0,8.0,20.0
2085.0,2023-01-02 10:40:00,5.0,Naini Bridge,25.4088,,144.0,23.94,120.0,64.0,4.0,52.0,Fog,Monday,,,2.68,96.0,12.0,13.0,23.0
4885.0,2023-01-04 09:20:00,5.0,Naini Bridge,25.4088,81.8592,229.0,21.23,120.0,83.0,5.0,32.0,Light Rain,Wednesday,0.0,,3.94,146.0,15.0,20.0,48.0
7138.0,2023-01-05 22:50:00,8.0,Jhunsi,25.4326,,56.0,40.8,120.0,62.0,4.0,54.0,Clear,Thursday,1.0,,1.18,25.0,6.0,7.0,18.0
8238.0,2023-01-06 17:10:00,8.0,Jhunsi,25.4326,81.9061,156.0,30.1,120.0,80.0,4.0,36.0,Clear,,0.0,,3.23,93.0,17.0,16.0,30.0
6402.0,2023-01-05 10:40:00,2.0,Katra,25.455,81.8463,170.0,26.03,120.0,74.0,5.0,41.0,Clear,Thursday,1.0,,3.38,96.0,17.0,17.0,40.0
834.0,2023-01-01 13:50:00,4.0,Tagore Town,25.4675,81.8867,48.0,33.15,120.0,69.0,5.0,46.0,Fog,Sunday,1.0,,1.07,30.0,5.0,7.0,6.0
6597.0,2023-01-05 13:50:00,7.0,Phaphamau,25.4945,81.8686,45.0,41.51,120.0,67.0,3.0,50.0,Clear,Thursday,1.0,,0.87,30.0,3.0,6.0,6.0
893.0,2023-01-01 14:50:00,3.0,Chowk,25.4314,81.8437,33.0,35.2,120.0,57.0,5.0,58.0,Heavy Rain,Sunday,1.0,,0.82,17.0,6.0,3.0,7.0
2488.0,2023-01-02 17:20:00,8.0,Jhunsi,25.4326,81.9061,199.0,27.14,120.0,74.0,3.0,43.0,Clear,Monday,0.0,,4.57,109.0,29.0,20.0,41.0
6658.0,2023-01-05 14:50:00,8.0,Jhunsi,25.4326,81.9061,67.0,44.35,120.0,65.0,5.0,50.0,Clear,Thursday,1.0,,1.6,36.0,8.0,11.0,12.0
6157.0,2023-01-05 06:30:00,7.0,Phaphamau,25.4945,81.8686,39.0,30.31,120.0,63.0,4.0,53.0,Heavy Rain,Thursday,1.0,,0.75,28.0,2.0,6.0,3.0
6040.0,2023-01-05 04:30:00,10.0,Minto Park,25.4352,81.882,85.0,32.69,120.0,63.0,4.0,53.0,Light Rain,Thursday,1.0,,1.73,50.0,8.0,10.0,17.0
2876.0,2023-01-02 23:50:00,6.0,Allahabad Junction,25.4358,81.8307,110.0,34.02,120.0,63.0,4.0,53.0,Clear,Monday,0.0,,2.24,63.0,11.0,12.0,24.0
7545.0,2023-01-06 05:40:00,5.0,Naini Bridge,25.4088,81.8592,113.0,33.7,120.0,64.0,4.0,52.0,Clear,Friday,0.0,,,64.0,13.0,13.0,23.0
1213.0,2023-01-01 20:10:00,3.0,Chowk,25.4314,81.8437,25.0,48.16,120.0,55.0,4.0,61.0,Clear,Sunday,1.0,,0.69,14.0,5.0,3.0,3.0
1749.0,2023-01-02 05:00:00,9.0,MNNIT Gate,25.492,81.8639,107.0,36.17,120.0,68.0,4.0,48.0,Clear,Monday,0.0,,2.44,69.0,16.0,9.0,13.0
4967.0,2023-01-04 10:40:00,7.0,Phaphamau,25.4945,81.8686,111.0,25.61,120.0,66.0,4.0,50.0,Heavy Rain,Wednesday,0.0,,2.56,56.0,14.0,15.0,26.0
3092.0,2023-01-03 03:30:00,2.0,Katra,25.455,81.8463,93.0,24.31,120.0,62.0,4.0,54.0,Heavy Rain,Tuesday,0.0,,2.35,49.0,17.0,9.0,18.0
4270.0,2023-01-03 23:00:00,10.0,Minto Park,25.4352,81.882,161.0,25.95,120.0,73.0,4.0,43.0,Light Rain,Tuesday,0.0,,3.2,88.0,13.0,21.0,39.0
3291.0,,1.0,Civil Lines,25.4486,81.8333,100.0,31.17,120.0,64.0,5.0,51.0,Clear,Tuesday,0.0,,1.88,61.0,10.0,7.0,22.0
5053.0,2023-01-04 12:10:00,3.0,Chowk,25.4314,81.8437,124.0,32.61,120.0,65.0,7.0,48.0,Clear,Wednesday,0.0,,2.58,70.0,15.0,11.0,28.0
4043.0,2023-01-03 19:20:00,3.0,Chowk,25.4314,81.8437,145.0,33.08,120.0,58.0,5.0,57.0,Clear,Tuesday,0.0,,3.09,81.0,14.0,20.0,30.0
8658.0,2023-01-07 00:10:00,8.0,Jhunsi,25.4326,81.9061,90.0,39.6,120.0,56.0,4.0,60.0,Clear,Saturday,0.0,,1.68,50.0,8.0,8.0,24.0
5278.0,2023-01-04 15:50:00,8.0,Jhunsi,25.4326,81.9061,57.0,40.23,120.0,61.0,6.0,53.0,Light Rain,Wednesday,0.0,,1.11,29.0,4.0,8.0,16.0
6098.0,2023-01-05 05:30:00,8.0,Jhunsi,25.4326,81.9061,87.0,37.75,120.0,65.0,6.0,49.0,Clear,Thursday,1.0,,1.56,50.0,4.0,12.0,21.0
6852.0,2023-01-05 18:10:00,2.0,Katra,25.455,81.8463,138.0,30.79,120.0,60.0,6.0,54.0,Clear,Thursday,1.0,,2.98,82.0,15.0,17.0,24.0
7917.0,2023-01-06 11:50:00,7.0,Phaphamau,25.4945,81.8686,53.0,40.84,120.0,68.0,6.0,46.0,Clear,Friday,0.0,,1.1,33.0,6.0,5.0,9.0
4584.0,2023-01-04 04:20:00,4.0,Tagore Town,25.4675,81.8867,126.0,31.09,120.0,61.0,4.0,55.0,Clear,Wednesday,0.0,,2.37,78.0,12.0,10.0,26.0
7940.0,2023-01-06 12:10:00,10.0,Minto Park,25.4352,81.882,108.0,33.43,120.0,54.0,3.0,63.0,Clear,Friday,0.0,,1.9,68.0,8.0,9.0,23.0
4834.0,2023-01-04 08:30:00,4.0,Tagore Town,25.4675,81.8867,177.0,25.35,120.0,75.0,5.0,40.0,Cold Wave,Wednesday,0.0,,3.24,113.0,16.0,13.0,35.0
4159.0,2023-01-03 21:10:00,9.0,MNNIT Gate,25.492,81.8639,94.0,37.22,120.0,55.0,4.0,61.0,Clear,Tuesday,,,1.77,54.0,5.0,14.0,21.0
5425.0,2023-01-04 18:20:00,5.0,Naini Bridge,25.4088,81.8592,172.0,29.62,120.0,70.0,5.0,45.0,Clear,Wednesday,0.0,,3.36,102.0,15.0,19.0,36.0
2879.0,2023-01-02 23:50:00,9.0,MNNIT Gate,25.492,81.8639,130.0,31.1,120.0,55.0,4.0,61.0,Clear,Monday,0.0,,2.69,79.0,13.0,15.0,23.0
6176.0,2023-01-05 06:50:00,6.0,Allahabad Junction,25.4358,81.8307,91.0,35.29,120.0,58.0,5.0,57.0,Cold Wave,Thursday,1.0,,1.74,51.0,10.0,6.0,24.0
4908.0,2023-01-04 09:40:00,8.0,Jhunsi,,81.9061,188.0,28.2,120.0,74.0,4.0,42.0,Clear,Wednesday,0.0,,3.98,111.0,22.0,19.0,36.0
4295.0,2023-01-03 23:30:00,5.0,Naini Bridge,25.4088,81.8592,101.0,35.76,120.0,59.0,5.0,56.0,Clear,Tuesday,0.0,,1.5,67.0,6.0,4.0,24.0
9420.0,2023-01-07 12:50:00,10.0,Minto Park,25.4352,81.882,68.0,35.64,120.0,61.0,3.0,56.0,Clear,Saturday,0.0,,1.27,49.0,5.0,7.0,7.0
3398.0,2023-01-03 08:30:00,8.0,Jhunsi,25.4326,81.9061,269.0,19.79,120.0,89.0,3.0,28.0,Light Rain,Tuesday,0.0,,5.74,149.0,27.0,36.0,57.0
6625.0,2023-01-05 14:20:00,5.0,Naini Bridge,25.4088,81.8592,64.0,41.55,120.0,57.0,3.0,60.0,Clear,Thursday,1.0,,1.16,35.0,5.0,6.0,18.0
9375.0,2023-01-07 12:10:00,5.0,Naini Bridge,25.4088,81.8592,79.0,36.4,120.0,59.0,5.0,56.0,Clear,Saturday,0.0,,1.62,42.0,8.0,9.0,20.0
4367.0,2023-01-04 00:40:00,7.0,Phaphamau,25.4945,81.8686,98.0,35.13,120.0,66.0,5.0,49.0,Light Rain,Wednesday,0.0,,1.68,54.0,7.0,8.0,29.0
4089.0,2023-01-03 20:00:00,9.0,MNNIT Gate,25.492,81.8639,247.0,23.11,,83.0,5.0,32.0,Clear,Tuesday,0.0,,4.21,144.0,17.0,20.0,66.0
7620.0,2023-01-06 06:50:00,10.0,Minto Park,25.4352,81.882,91.0,37.33,120.0,60.0,5.0,55.0,Clear,Friday,0.0,,2.1,51.0,11.0,13.0,16.0
7137.0,2023-01-05 22:50:00,7.0,Phaphamau,25.4945,81.8686,106.0,35.79,120.0,54.0,4.0,,Clear,Thursday,1.0,,2.12,65.0,11.0,10.0,20.0
4012.0,2023-01-03 18:50:00,2.0,Katra,25.455,81.8463,174.0,28.53,120.0,71.0,5.0,44.0,Clear,Tuesday,0.0,,3.78,99.0,26.0,11.0,38.0
7302.0,2023-01-06 01:40:00,2.0,Katra,25.455,81.8463,112.0,31.52,120.0,57.0,4.0,59.0,Clear,Friday,0.0,,2.3,64.0,11.0,13.0,24.0
1300.0,2023-01-01 21:30:00,10.0,Minto Park,25.4352,81.882,23.0,50.83,120.0,65.0,,51.0,Clear,Sunday,1.0,,0.56,15.0,4.0,2.0,2.0
6825.0,2023-01-05 17:40:00,5.0,Naini Bridge,25.4088,81.8592,129.0,35.37,120.0,63.0,5.0,52.0,Clear,Thursday,1.0,,2.57,81.0,15.0,9.0,24.0
8994.0,2023-01-07 05:50:00,4.0,Tagore Town,25.4675,81.8867,97.0,35.85,120.0,64.0,3.0,53.0,Clear,Saturday,0.0,,1.74,64.0,7.0,9.0,17.0
